Elapsed Time (Seconds)	Summed Intensity (Pixel Intensity)
0.000000e+00	2.898990e+06
5.000000e-02	2.899734e+06
1.030000e-01	2.899647e+06
1.510000e-01	2.878431e+06
2.000000e-01	2.878094e+06
2.510000e-01	2.884691e+06
3.000000e-01	2.897591e+06
3.510000e-01	2.896999e+06
4.000000e-01	2.898550e+06
4.510000e-01	2.890531e+06
5.010000e-01	2.893905e+06
5.510000e-01	2.892618e+06
6.010000e-01	2.892108e+06
6.510000e-01	2.902217e+06
7.010000e-01	2.883407e+06
7.510000e-01	2.888694e+06
8.010000e-01	2.872451e+06
8.570000e-01	2.891866e+06
9.100000e-01	2.891387e+06
9.520000e-01	2.894641e+06
1.002000e+00	2.886695e+06
1.052000e+00	2.887735e+06
1.102000e+00	2.896026e+06
1.152000e+00	2.894329e+06
1.202000e+00	2.889264e+06
1.252000e+00	2.901906e+06
1.302000e+00	2.890494e+06
1.353000e+00	2.897270e+06
1.403000e+00	2.879361e+06
1.453000e+00	2.889963e+06
1.505000e+00	2.903689e+06
1.553000e+00	2.896126e+06
1.603000e+00	2.895981e+06
1.653000e+00	2.881174e+06
1.703000e+00	2.902211e+06
1.753000e+00	2.897052e+06
1.803000e+00	2.903263e+06
1.854000e+00	2.896182e+06
1.903000e+00	2.885967e+06
1.954000e+00	2.894038e+06
2.003000e+00	2.887510e+06
2.053000e+00	2.884849e+06
2.104000e+00	2.901275e+06
2.155000e+00	2.897859e+06
2.204000e+00	2.886509e+06
2.254000e+00	2.891428e+06
2.305000e+00	2.900067e+06
2.354000e+00	2.904271e+06
2.404000e+00	2.904829e+06
2.455000e+00	2.907881e+06
2.505000e+00	2.885395e+06
2.555000e+00	2.906836e+06
2.605000e+00	2.880206e+06
2.655000e+00	2.833962e+06
2.705000e+00	2.851950e+06
2.756000e+00	2.846808e+06
2.805000e+00	2.856361e+06
2.855000e+00	2.850400e+06
2.907000e+00	2.870040e+06
2.955000e+00	2.873060e+06
3.006000e+00	2.877819e+06
3.056000e+00	2.868000e+06
3.106000e+00	2.880077e+06
3.156000e+00	2.875959e+06
3.206000e+00	2.876560e+06
3.255000e+00	2.867159e+06
3.306000e+00	2.901037e+06
3.357000e+00	2.868337e+06
3.409000e+00	2.883324e+06
3.457000e+00	2.871223e+06
3.507000e+00	2.896615e+06
3.562000e+00	2.894154e+06
3.606000e+00	2.891416e+06
3.656000e+00	2.819310e+06
3.707000e+00	2.825238e+06
3.757000e+00	2.847930e+06
3.807000e+00	2.846287e+06
3.857000e+00	2.858157e+06
3.907000e+00	2.852871e+06
3.957000e+00	2.862311e+06
4.008000e+00	2.858570e+06
4.058000e+00	2.874846e+06
4.108000e+00	2.864127e+06
4.158000e+00	2.882989e+06
4.208000e+00	2.860102e+06
4.258000e+00	2.882151e+06
4.308000e+00	2.866069e+06
4.358000e+00	2.886767e+06
4.408000e+00	2.869761e+06
4.458000e+00	2.869393e+06
4.508000e+00	2.867966e+06
4.558000e+00	2.871672e+06
4.609000e+00	2.884198e+06
4.659000e+00	2.809600e+06
4.711000e+00	2.826027e+06
4.759000e+00	2.829530e+06
4.809000e+00	2.839382e+06
4.859000e+00	2.839636e+06
4.910000e+00	2.851185e+06
4.959000e+00	2.844649e+06
5.010000e+00	2.858362e+06
5.059000e+00	2.837524e+06
5.109000e+00	2.875011e+06
5.159000e+00	2.845352e+06
5.210000e+00	2.877891e+06
5.259000e+00	2.862401e+06
5.310000e+00	2.864999e+06
5.360000e+00	2.854751e+06
5.410000e+00	2.862514e+06
5.460000e+00	2.871717e+06
5.513000e+00	2.867774e+06
5.560000e+00	2.868125e+06
5.611000e+00	2.858667e+06
5.661000e+00	2.786767e+06
5.711000e+00	2.820211e+06
5.761000e+00	2.828350e+06
5.811000e+00	2.832456e+06
5.861000e+00	2.851676e+06
5.914000e+00	2.823789e+06
5.961000e+00	2.840287e+06
6.011000e+00	2.830989e+06
6.061000e+00	2.848877e+06
6.112000e+00	2.857167e+06
6.162000e+00	2.850081e+06
6.211000e+00	2.842120e+06
6.262000e+00	2.843828e+06
6.312000e+00	2.860857e+06
6.362000e+00	2.858193e+06
6.412000e+00	2.863047e+06
6.461000e+00	2.859588e+06
6.512000e+00	2.859436e+06
6.562000e+00	2.845486e+06
6.613000e+00	2.847157e+06
6.662000e+00	2.792594e+06
6.712000e+00	2.822488e+06
6.762000e+00	2.795035e+06
6.812000e+00	2.801570e+06
6.863000e+00	2.807807e+06
6.912000e+00	2.830249e+06
6.963000e+00	2.836702e+06
7.013000e+00	2.828041e+06
7.063000e+00	2.832807e+06
7.157000e+00	2.835351e+06
7.165000e+00	2.827916e+06
7.213000e+00	2.840919e+06
7.263000e+00	2.847534e+06
7.314000e+00	2.841343e+06
