Elapsed Time (Seconds)	Centroid Row (Pixels)
1.112000e+01	1.565348e+02
1.117100e+01	1.565164e+02
1.122200e+01	1.565130e+02
1.127100e+01	1.565427e+02
1.132100e+01	1.565270e+02
1.137100e+01	1.581799e+02
1.142200e+01	1.560100e+02
1.147200e+01	1.559036e+02
1.152200e+01	1.559345e+02
1.157200e+01	1.560450e+02
1.162200e+01	1.562264e+02
1.167100e+01	1.563306e+02
1.172200e+01	1.564175e+02
1.177200e+01	1.564514e+02
1.182200e+01	1.564556e+02
1.187300e+01	1.564768e+02
1.192200e+01	1.565026e+02
1.197300e+01	1.564906e+02
1.202200e+01	1.564896e+02
1.207300e+01	1.564999e+02
1.212300e+01	1.565132e+02
1.217300e+01	1.565088e+02
1.222300e+01	1.564975e+02
1.227300e+01	1.565187e+02
1.232300e+01	1.565230e+02
1.237300e+01	1.581802e+02
1.242400e+01	1.559556e+02
1.247400e+01	1.559042e+02
1.252400e+01	1.559427e+02
1.257300e+01	1.560134e+02
1.262400e+01	1.562050e+02
1.267400e+01	1.563264e+02
1.272500e+01	1.564109e+02
1.277400e+01	1.564103e+02
1.282400e+01	1.564333e+02
1.287400e+01	1.564523e+02
1.292400e+01	1.564835e+02
1.297400e+01	1.564866e+02
1.302400e+01	1.564784e+02
1.307400e+01	1.564974e+02
1.312600e+01	1.564981e+02
1.317500e+01	1.565036e+02
1.322500e+01	1.565073e+02
1.327500e+01	1.565020e+02
1.332500e+01	1.564911e+02
1.337800e+01	1.582154e+02
1.342500e+01	1.559166e+02
1.347600e+01	1.558706e+02
1.352600e+01	1.559139e+02
1.357500e+01	1.560308e+02
1.362600e+01	1.562134e+02
1.367500e+01	1.563143e+02
1.372600e+01	1.563891e+02
1.377800e+01	1.564194e+02
1.382600e+01	1.564408e+02
1.387600e+01	1.564685e+02
1.392600e+01	1.564672e+02
1.397600e+01	1.564760e+02
1.402700e+01	1.564894e+02
1.407700e+01	1.564773e+02
1.412700e+01	1.564967e+02
1.417700e+01	1.564951e+02
1.422600e+01	1.564876e+02
1.427700e+01	1.564986e+02
1.432700e+01	1.564936e+02
1.437700e+01	1.581514e+02
1.442800e+01	1.558911e+02
1.447800e+01	1.558879e+02
1.452800e+01	1.559203e+02
1.457700e+01	1.560266e+02
1.462700e+01	1.561883e+02
1.467700e+01	1.562918e+02
1.472800e+01	1.563629e+02
1.477800e+01	1.564050e+02
1.482800e+01	1.564137e+02
1.487700e+01	1.564407e+02
1.492900e+01	1.564645e+02
1.497800e+01	1.564606e+02
1.502800e+01	1.564836e+02
1.507800e+01	1.564665e+02
1.512800e+01	1.564773e+02
1.517900e+01	1.564680e+02
1.522900e+01	1.564586e+02
1.527900e+01	1.564941e+02
1.533000e+01	1.564939e+02
1.537900e+01	1.581314e+02
1.542900e+01	1.558713e+02
1.547900e+01	1.558523e+02
1.552900e+01	1.558973e+02
1.557900e+01	1.560174e+02
1.562900e+01	1.561770e+02
1.567900e+01	1.563055e+02
1.573200e+01	1.563509e+02
1.577900e+01	1.563966e+02
1.582900e+01	1.563971e+02
1.588000e+01	1.564387e+02
1.593100e+01	1.564534e+02
1.598000e+01	1.564438e+02
1.603100e+01	1.564573e+02
1.608100e+01	1.564767e+02
1.613200e+01	1.564606e+02
1.618000e+01	1.564730e+02
1.623100e+01	1.564782e+02
1.628000e+01	1.564867e+02
1.633100e+01	1.564937e+02
1.638100e+01	1.580557e+02
1.643100e+01	1.558396e+02
1.648100e+01	1.558614e+02
1.653100e+01	1.559019e+02
1.658100e+01	1.560204e+02
1.663100e+01	1.561528e+02
1.668100e+01	1.562782e+02
1.673600e+01	1.563423e+02
1.678100e+01	1.563716e+02
1.683100e+01	1.563967e+02
1.688100e+01	1.564313e+02
1.693200e+01	1.564357e+02
1.698200e+01	1.564471e+02
1.703200e+01	1.564220e+02
1.708700e+01	1.564662e+02
1.713300e+01	1.564743e+02
1.718300e+01	1.564612e+02
1.723200e+01	1.564742e+02
1.728400e+01	1.564601e+02
1.733300e+01	1.564910e+02
1.738300e+01	1.580549e+02
1.743300e+01	1.558566e+02
1.748300e+01	1.558478e+02
1.753300e+01	1.558774e+02
1.758300e+01	1.560045e+02
1.763300e+01	1.561675e+02
1.768300e+01	1.562925e+02
1.773300e+01	1.563328e+02
1.778300e+01	1.563757e+02
1.783300e+01	1.563989e+02
1.788400e+01	1.564008e+02
1.793400e+01	1.564496e+02
1.798300e+01	1.564351e+02
1.803600e+01	1.564458e+02
1.808400e+01	1.564535e+02
1.813400e+01	1.564623e+02
1.818400e+01	1.564463e+02
1.823400e+01	1.564715e+02
1.828500e+01	1.564704e+02
1.833400e+01	1.564861e+02
1.838500e+01	1.580742e+02
1.843500e+01	1.558154e+02
1.848500e+01	1.558571e+02
1.853500e+01	1.558907e+02
1.858500e+01	1.560158e+02
1.863500e+01	1.561481e+02
1.868500e+01	1.563095e+02
1.873500e+01	1.563452e+02
1.878500e+01	1.563826e+02
1.883500e+01	1.563882e+02
1.888500e+01	1.564301e+02
1.893600e+01	1.564276e+02
1.898600e+01	1.564299e+02
1.903500e+01	1.564416e+02
1.908500e+01	1.564522e+02
1.913600e+01	1.564603e+02
1.918600e+01	1.564459e+02
1.923600e+01	1.564407e+02
1.928600e+01	1.564637e+02
1.933600e+01	1.564563e+02
1.938700e+01	1.580241e+02
1.943700e+01	1.558190e+02
1.948700e+01	1.558503e+02
1.953700e+01	1.558928e+02
1.958700e+01	1.560084e+02
1.963700e+01	1.561731e+02
1.968700e+01	1.562900e+02
1.973700e+01	1.563600e+02
1.978700e+01	1.563882e+02
1.983700e+01	1.563784e+02
1.988700e+01	1.563956e+02
1.993700e+01	1.564397e+02
1.998700e+01	1.564188e+02
2.003700e+01	1.564350e+02
2.008800e+01	1.564452e+02
2.013700e+01	1.564476e+02
2.018800e+01	1.564424e+02
2.023800e+01	1.564420e+02
2.028800e+01	1.564414e+02
2.033800e+01	1.564726e+02
2.038800e+01	1.579539e+02
2.043800e+01	1.558054e+02
2.048900e+01	1.558299e+02
2.053900e+01	1.558735e+02
2.059900e+01	1.560331e+02
2.064100e+01	1.561715e+02
2.069000e+01	1.562826e+02
2.073900e+01	1.563360e+02
2.079500e+01	1.563478e+02
2.083900e+01	1.563957e+02
2.089000e+01	1.564070e+02
2.094000e+01	1.564385e+02
2.099000e+01	1.564213e+02
2.104000e+01	1.564244e+02
2.108900e+01	1.564147e+02
2.114000e+01	1.564354e+02
2.119000e+01	1.564343e+02
2.124000e+01	1.564329e+02
2.129000e+01	1.564375e+02
2.138400e+01	1.564426e+02
2.139200e+01	1.579297e+02
2.144000e+01	1.557971e+02
2.149000e+01	1.558165e+02
2.154100e+01	1.558608e+02
2.159000e+01	1.559854e+02
2.164100e+01	1.561474e+02
2.169100e+01	1.562493e+02
2.174100e+01	1.563118e+02
2.179100e+01	1.563428e+02
2.184000e+01	1.563620e+02
2.189100e+01	1.563743e+02
2.194100e+01	1.563977e+02
2.199100e+01	1.563833e+02
2.204100e+01	1.563903e+02
2.209100e+01	1.564135e+02
2.214200e+01	1.564234e+02
2.219200e+01	1.564247e+02
2.224100e+01	1.564068e+02
2.229100e+01	1.564237e+02
2.234200e+01	1.565121e+02
2.239200e+01	1.577791e+02
2.244200e+01	1.557740e+02
2.249200e+01	1.558118e+02
2.254300e+01	1.558456e+02
2.259200e+01	1.559978e+02
2.264300e+01	1.561457e+02
2.269300e+01	1.562582e+02
2.274300e+01	1.562977e+02
2.279300e+01	1.563244e+02
2.284300e+01	1.563432e+02
2.289300e+01	1.563614e+02
2.294300e+01	1.563941e+02
2.299300e+01	1.563492e+02
2.304300e+01	1.563817e+02
2.309400e+01	1.564026e+02
2.314300e+01	1.563869e+02
2.319300e+01	1.563816e+02
2.324300e+01	1.564029e+02
2.329400e+01	1.564117e+02
2.334400e+01	1.566619e+02
2.339600e+01	1.575867e+02
2.344400e+01	1.557711e+02
2.349600e+01	1.557935e+02
2.354400e+01	1.558442e+02
2.359400e+01	1.559748e+02
2.364400e+01	1.561578e+02
2.369500e+01	1.562438e+02
2.374500e+01	1.563001e+02
2.379500e+01	1.563175e+02
2.384500e+01	1.563289e+02
2.389500e+01	1.563453e+02
2.394500e+01	1.563738e+02
2.399500e+01	1.563495e+02
2.404500e+01	1.563841e+02
2.409500e+01	1.563819e+02
2.414800e+01	1.563959e+02
2.419500e+01	1.563812e+02
2.424600e+01	1.563853e+02
2.429600e+01	1.563912e+02
2.434500e+01	1.567893e+02
2.439600e+01	1.573884e+02
2.444600e+01	1.557594e+02
2.449700e+01	1.557674e+02
2.454600e+01	1.558275e+02
2.459600e+01	1.559746e+02
2.464600e+01	1.561272e+02
2.469600e+01	1.562127e+02
2.474600e+01	1.562678e+02
2.479600e+01	1.562851e+02
2.484600e+01	1.563080e+02
2.489700e+01	1.563263e+02
2.494700e+01	1.563413e+02
2.499700e+01	1.563439e+02
2.504700e+01	1.563355e+02
2.509700e+01	1.563778e+02
2.514700e+01	1.563773e+02
2.519700e+01	1.563544e+02
2.524700e+01	1.563647e+02
2.529800e+01	1.563737e+02
2.534700e+01	1.568365e+02
2.539900e+01	1.573281e+02
2.545600e+01	1.557367e+02
2.549800e+01	1.557545e+02
2.554700e+01	1.557841e+02
2.559800e+01	1.559584e+02
2.564800e+01	1.560914e+02
2.569800e+01	1.561983e+02
2.574800e+01	1.562639e+02
2.579800e+01	1.562708e+02
2.584800e+01	1.562950e+02
2.589900e+01	1.563143e+02
2.594900e+01	1.563461e+02
2.599900e+01	1.563350e+02
2.604900e+01	1.563232e+02
2.609900e+01	1.563383e+02
2.615200e+01	1.563630e+02
2.619900e+01	1.563500e+02
2.625000e+01	1.563394e+02
2.629900e+01	1.563371e+02
2.634900e+01	1.568987e+02
2.639900e+01	1.572006e+02
2.644900e+01	1.556952e+02
2.649900e+01	1.557223e+02
2.655000e+01	1.557878e+02
2.660700e+01	1.559322e+02
2.665000e+01	1.560555e+02
2.670000e+01	1.561800e+02
2.675000e+01	1.562414e+02
2.680000e+01	1.562393e+02
2.685000e+01	1.562687e+02
2.690000e+01	1.562838e+02
2.695100e+01	1.563023e+02
2.700100e+01	1.563093e+02
2.705200e+01	1.562919e+02
2.710100e+01	1.563234e+02
2.715100e+01	1.563278e+02
2.720100e+01	1.563148e+02
2.725200e+01	1.562978e+02
2.730100e+01	1.563047e+02
2.735200e+01	1.569021e+02
2.740200e+01	1.571487e+02
2.745100e+01	1.556850e+02
2.750100e+01	1.557237e+02
2.755200e+01	1.557570e+02
2.760200e+01	1.559176e+02
2.765200e+01	1.560562e+02
2.770200e+01	1.561467e+02
2.775200e+01	1.561950e+02
2.780200e+01	1.562378e+02
2.785200e+01	1.562191e+02
2.790200e+01	1.562772e+02
2.795400e+01	1.562632e+02
2.800200e+01	1.562730e+02
2.805200e+01	1.562578e+02
2.810300e+01	1.562708e+02
2.815300e+01	1.563102e+02
2.820300e+01	1.562845e+02
2.825300e+01	1.562707e+02
2.830300e+01	1.562926e+02
2.835400e+01	1.569548e+02
2.840300e+01	1.569577e+02
2.845300e+01	1.556517e+02
2.850300e+01	1.556923e+02
2.855400e+01	1.557429e+02
2.860400e+01	1.558917e+02
2.865300e+01	1.560372e+02
2.870300e+01	1.561392e+02
2.875300e+01	1.561932e+02
2.880300e+01	1.562110e+02
2.885300e+01	1.562126e+02
2.890400e+01	1.562358e+02
2.895500e+01	1.562647e+02
2.900400e+01	1.562594e+02
2.905500e+01	1.562627e+02
2.910400e+01	1.562860e+02
2.915400e+01	1.562586e+02
2.920400e+01	1.562728e+02
2.925500e+01	1.562680e+02
2.930500e+01	1.562799e+02
2.935400e+01	1.570355e+02
2.940500e+01	1.568049e+02
2.945600e+01	1.556320e+02
2.950700e+01	1.556411e+02
2.955500e+01	1.557136e+02
2.960500e+01	1.558749e+02
2.965500e+01	1.560090e+02
2.970600e+01	1.561191e+02
2.975600e+01	1.561566e+02
2.980600e+01	1.561818e+02
2.985600e+01	1.562115e+02
2.990600e+01	1.562143e+02
2.995600e+01	1.562481e+02
3.000700e+01	1.562359e+02
3.005600e+01	1.562121e+02
3.010600e+01	1.562437e+02
3.015600e+01	1.562490e+02
3.020700e+01	1.562449e+02
3.025600e+01	1.562394e+02
3.030700e+01	1.562555e+02
3.035600e+01	1.571709e+02
3.040700e+01	1.565245e+02
3.045700e+01	1.556130e+02
3.050700e+01	1.556470e+02
3.055700e+01	1.557225e+02
3.060700e+01	1.558997e+02
3.065700e+01	1.560326e+02
3.070800e+01	1.561146e+02
3.075800e+01	1.561720e+02
3.080800e+01	1.561676e+02
3.085800e+01	1.562030e+02
3.090800e+01	1.562316e+02
3.095800e+01	1.562160e+02
3.100800e+01	1.562142e+02
3.105800e+01	1.562276e+02
3.110900e+01	1.562579e+02
3.115800e+01	1.562564e+02
3.120900e+01	1.562433e+02
3.125900e+01	1.562539e+02
3.130900e+01	1.562437e+02
3.135900e+01	1.573401e+02
3.140900e+01	1.564034e+02
3.145900e+01	1.556191e+02
3.151000e+01	1.556416e+02
3.155900e+01	1.557189e+02
3.160900e+01	1.558780e+02
3.165900e+01	1.560008e+02
3.170900e+01	1.561088e+02
3.175900e+01	1.561412e+02
3.181000e+01	1.561565e+02
3.186000e+01	1.561754e+02
3.191200e+01	1.561927e+02
3.196000e+01	1.562159e+02
3.201000e+01	1.562146e+02
3.206000e+01	1.562116e+02
3.211100e+01	1.562171e+02
3.216000e+01	1.562277e+02
3.221300e+01	1.562329e+02
3.226200e+01	1.562248e+02
3.231100e+01	1.562501e+02
3.236100e+01	1.573861e+02
3.241000e+01	1.562676e+02
3.246100e+01	1.555639e+02
3.251100e+01	1.556154e+02
3.256400e+01	1.556942e+02
3.261100e+01	1.558474e+02
3.266100e+01	1.559676e+02
3.271100e+01	1.560516e+02
3.276200e+01	1.561280e+02
3.281100e+01	1.561354e+02
3.286200e+01	1.561448e+02
3.291400e+01	1.561692e+02
3.296200e+01	1.561680e+02
3.301300e+01	1.561889e+02
3.306200e+01	1.561710e+02
3.311200e+01	1.562246e+02
3.316200e+01	1.562269e+02
3.321200e+01	1.561893e+02
3.326200e+01	1.561901e+02
3.331600e+01	1.562112e+02
3.336200e+01	1.574086e+02
3.341500e+01	1.561417e+02
3.346300e+01	1.555661e+02
3.351200e+01	1.556008e+02
3.356300e+01	1.556760e+02
3.361300e+01	1.558740e+02
3.366300e+01	1.559705e+02
3.371300e+01	1.560707e+02
3.376300e+01	1.561329e+02
3.381300e+01	1.561516e+02
3.386400e+01	1.561503e+02
3.391400e+01	1.561579e+02
3.396400e+01	1.561998e+02
3.401400e+01	1.561759e+02
3.406400e+01	1.561867e+02
3.411400e+01	1.562008e+02
3.416400e+01	1.562081e+02
3.421600e+01	1.562067e+02
3.426400e+01	1.561998e+02
3.431500e+01	1.562074e+02
3.436500e+01	1.574522e+02
3.441500e+01	1.560934e+02
3.446500e+01	1.555609e+02
3.451400e+01	1.555901e+02
3.456500e+01	1.556338e+02
3.461600e+01	1.558039e+02
3.466500e+01	1.559404e+02
3.471500e+01	1.560358e+02
3.476500e+01	1.560938e+02
3.481500e+01	1.561068e+02
3.486600e+01	1.561007e+02
3.491500e+01	1.561398e+02
3.496600e+01	1.561641e+02
3.501600e+01	1.561475e+02
3.506500e+01	1.561743e+02
3.511500e+01	1.561881e+02
3.516600e+01	1.561798e+02
3.521600e+01	1.561921e+02
3.526600e+01	1.561794e+02
3.531600e+01	1.562076e+02
3.537500e+01	1.575052e+02
3.541700e+01	1.560166e+02
3.546600e+01	1.555586e+02
3.551700e+01	1.556005e+02
3.556700e+01	1.556474e+02
3.561700e+01	1.558215e+02
3.566700e+01	1.559415e+02
3.571700e+01	1.560327e+02
3.576600e+01	1.560908e+02
3.581700e+01	1.560860e+02
3.586800e+01	1.561109e+02
3.591700e+01	1.561396e+02
3.596700e+01	1.561600e+02
3.601700e+01	1.561517e+02
3.606800e+01	1.561684e+02
3.612000e+01	1.561643e+02
3.616700e+01	1.561880e+02
3.621800e+01	1.562001e+02
3.626800e+01	1.561744e+02
3.631800e+01	1.561998e+02
3.636800e+01	1.575326e+02
3.641900e+01	1.559728e+02
3.646800e+01	1.555539e+02
3.651800e+01	1.555958e+02
3.656800e+01	1.556643e+02
3.661800e+01	1.558259e+02
3.666900e+01	1.559608e+02
3.671800e+01	1.560489e+02
3.676900e+01	1.560944e+02
3.682100e+01	1.560918e+02
3.686900e+01	1.561297e+02
3.692000e+01	1.561460e+02
3.697000e+01	1.561727e+02
3.702000e+01	1.561651e+02
3.706900e+01	1.561795e+02
3.711900e+01	1.561740e+02
3.717000e+01	1.561900e+02
3.721900e+01	1.561650e+02
3.726900e+01	1.561658e+02
3.732000e+01	1.561915e+02
3.737100e+01	1.576131e+02
3.742000e+01	1.558017e+02
3.747100e+01	1.555214e+02
3.752000e+01	1.555835e+02
3.757000e+01	1.557089e+02
3.762100e+01	1.558410e+02
3.767100e+01	1.559669e+02
3.772000e+01	1.560450e+02
3.777100e+01	1.560776e+02
3.782100e+01	1.561131e+02
3.787200e+01	1.561132e+02
3.792100e+01	1.561367e+02
3.797100e+01	1.561553e+02
3.802200e+01	1.561426e+02
3.807100e+01	1.561450e+02
3.812200e+01	1.561623e+02
3.817100e+01	1.561679e+02
3.822100e+01	1.561672e+02
3.827100e+01	1.561554e+02
3.832100e+01	1.561815e+02
3.837200e+01	1.576880e+02
3.842200e+01	1.556920e+02
3.847200e+01	1.555515e+02
3.852200e+01	1.555857e+02
3.857200e+01	1.556662e+02
3.862200e+01	1.558204e+02
3.867200e+01	1.559188e+02
3.872300e+01	1.560035e+02
3.877300e+01	1.560416e+02
3.882300e+01	1.560715e+02
3.887300e+01	1.560722e+02
3.892300e+01	1.561223e+02
3.897300e+01	1.561109e+02
3.902200e+01	1.561339e+02
3.907400e+01	1.561208e+02
3.912300e+01	1.561491e+02
3.917400e+01	1.561442e+02
3.922400e+01	1.561251e+02
3.927400e+01	1.561304e+02
3.932300e+01	1.561681e+02
3.938600e+01	1.576948e+02
3.942400e+01	1.556156e+02
3.947400e+01	1.555268e+02
3.952400e+01	1.555529e+02
3.957400e+01	1.556607e+02
3.962400e+01	1.558204e+02
3.967400e+01	1.559383e+02
3.972400e+01	1.560028e+02
3.977400e+01	1.560829e+02
3.982500e+01	1.560638e+02
3.987400e+01	1.560703e+02
3.992400e+01	1.561128e+02
3.997400e+01	1.561276e+02
4.002600e+01	1.561170e+02
4.007500e+01	1.561409e+02
4.012500e+01	1.561368e+02
4.017500e+01	1.561314e+02
4.022600e+01	1.561266e+02
4.027600e+01	1.561380e+02
4.032500e+01	1.561622e+02
4.037600e+01	1.577211e+02
4.042600e+01	1.555580e+02
4.047600e+01	1.555105e+02
4.052600e+01	1.555732e+02
4.057600e+01	1.556651e+02
4.062600e+01	1.558405e+02
4.067600e+01	1.559402e+02
4.072600e+01	1.560214e+02
4.077600e+01	1.560360e+02
4.082600e+01	1.560663e+02
4.087700e+01	1.560686e+02
4.092600e+01	1.560937e+02
4.097600e+01	1.561214e+02
4.102600e+01	1.561213e+02
4.107700e+01	1.561262e+02
4.112700e+01	1.561304e+02
4.117700e+01	1.561429e+02
4.122800e+01	1.561477e+02
4.127700e+01	1.561250e+02
4.132700e+01	1.561430e+02
4.138100e+01	1.577310e+02
4.142800e+01	1.555290e+02
4.147800e+01	1.555254e+02
4.152800e+01	1.555423e+02
4.157800e+01	1.556713e+02
4.162800e+01	1.558311e+02
4.167800e+01	1.559249e+02
4.172800e+01	1.560272e+02
4.177800e+01	1.560535e+02
4.182800e+01	1.560735e+02
4.187800e+01	1.560758e+02
4.192900e+01	1.560958e+02
4.197900e+01	1.561095e+02
4.202800e+01	1.561165e+02
4.207900e+01	1.561104e+02
4.212900e+01	1.561170e+02
4.217800e+01	1.561194e+02
4.222900e+01	1.561142e+02
4.227900e+01	1.561338e+02
4.232900e+01	1.561199e+02
4.238100e+01	1.576968e+02
4.242900e+01	1.555346e+02
4.248200e+01	1.555011e+02
4.253000e+01	1.555117e+02
4.258000e+01	1.556299e+02
4.263000e+01	1.558195e+02
4.268000e+01	1.559257e+02
4.273000e+01	1.559779e+02
4.278000e+01	1.560174e+02
4.283100e+01	1.560223e+02
4.288000e+01	1.560517e+02
4.294400e+01	1.560650e+02
4.298100e+01	1.560846e+02
4.303000e+01	1.560881e+02
4.308600e+01	1.560794e+02
4.313100e+01	1.560936e+02
4.318100e+01	1.560991e+02
4.323100e+01	1.561125e+02
4.328100e+01	1.560977e+02
4.333100e+01	1.561095e+02
4.338100e+01	1.577020e+02
4.343100e+01	1.555081e+02
4.348100e+01	1.554703e+02
4.353200e+01	1.555296e+02
4.358200e+01	1.556195e+02
