Elapsed Time (Seconds)	Summed Intensity (Pixel Intensity)
9.918000e+00	3.397470e+06
9.968000e+00	3.368988e+06
1.002000e+01	3.383252e+06
1.006900e+01	3.381060e+06
1.011900e+01	3.378791e+06
1.016900e+01	3.360764e+06
1.021900e+01	3.383383e+06
1.026900e+01	3.388671e+06
1.032100e+01	3.393668e+06
1.037700e+01	3.411409e+06
1.042000e+01	3.223630e+06
1.047000e+01	3.275355e+06
1.051900e+01	3.322463e+06
1.056900e+01	3.338790e+06
1.062000e+01	3.329493e+06
1.067000e+01	3.363041e+06
1.072400e+01	3.357875e+06
1.077000e+01	3.359873e+06
1.082000e+01	3.361764e+06
1.087100e+01	3.368421e+06
1.092000e+01	3.381255e+06
1.097100e+01	3.379782e+06
1.102000e+01	3.366880e+06
1.107000e+01	3.352344e+06
1.112000e+01	3.374037e+06
1.117100e+01	3.378697e+06
1.122200e+01	3.381009e+06
1.127100e+01	3.378057e+06
1.132100e+01	3.362826e+06
1.137100e+01	3.396932e+06
1.142200e+01	3.260695e+06
1.147200e+01	3.301791e+06
1.152200e+01	3.339353e+06
1.157200e+01	3.322312e+06
1.162200e+01	3.329008e+06
1.167100e+01	3.326713e+06
1.172200e+01	3.360563e+06
1.177200e+01	3.373129e+06
1.182200e+01	3.360194e+06
1.187300e+01	3.369130e+06
1.192200e+01	3.364512e+06
1.197300e+01	3.363909e+06
1.202200e+01	3.365856e+06
1.207300e+01	3.380040e+06
1.212300e+01	3.374731e+06
1.217300e+01	3.369245e+06
1.222300e+01	3.368004e+06
1.227300e+01	3.364489e+06
1.232300e+01	3.370943e+06
1.237300e+01	3.397290e+06
1.242400e+01	3.250923e+06
1.247400e+01	3.307967e+06
1.252400e+01	3.324651e+06
1.257300e+01	3.331331e+06
1.262400e+01	3.334281e+06
1.267400e+01	3.361710e+06
1.272500e+01	3.378318e+06
1.277400e+01	3.351781e+06
1.282400e+01	3.349167e+06
1.287400e+01	3.328785e+06
1.292400e+01	3.347548e+06
1.297400e+01	3.373259e+06
1.302400e+01	3.376118e+06
1.307400e+01	3.353639e+06
1.312600e+01	3.378956e+06
1.317500e+01	3.367264e+06
1.322500e+01	3.378640e+06
1.327500e+01	3.372702e+06
1.332500e+01	3.390788e+06
1.337800e+01	3.382015e+06
1.342500e+01	3.251035e+06
1.347600e+01	3.274999e+06
1.352600e+01	3.321958e+06
1.357500e+01	3.328428e+06
1.362600e+01	3.343594e+06
1.367500e+01	3.352435e+06
1.372600e+01	3.357637e+06
1.377800e+01	3.359292e+06
1.382600e+01	3.364611e+06
1.387600e+01	3.378087e+06
1.392600e+01	3.377856e+06
1.397600e+01	3.372977e+06
1.402700e+01	3.349198e+06
1.407700e+01	3.345313e+06
1.412700e+01	3.369130e+06
1.417700e+01	3.394224e+06
1.422600e+01	3.374193e+06
1.427700e+01	3.371361e+06
1.432700e+01	3.359534e+06
1.437700e+01	3.373132e+06
1.442800e+01	3.255147e+06
1.447800e+01	3.306058e+06
1.452800e+01	3.325077e+06
1.457700e+01	3.319181e+06
1.462700e+01	3.333545e+06
1.467700e+01	3.329510e+06
1.472800e+01	3.365666e+06
1.477800e+01	3.375433e+06
1.482800e+01	3.362040e+06
1.487700e+01	3.351316e+06
1.492900e+01	3.363260e+06
1.497800e+01	3.355203e+06
1.502800e+01	3.391931e+06
1.507800e+01	3.369903e+06
1.512800e+01	3.372223e+06
1.517900e+01	3.366286e+06
1.522900e+01	3.347255e+06
1.527900e+01	3.362932e+06
1.533000e+01	3.372329e+06
1.537900e+01	3.369731e+06
1.542900e+01	3.263141e+06
1.547900e+01	3.291972e+06
1.552900e+01	3.303957e+06
1.557900e+01	3.331072e+06
1.562900e+01	3.359574e+06
1.567900e+01	3.370262e+06
1.573200e+01	3.359061e+06
1.577900e+01	3.352549e+06
1.582900e+01	3.335137e+06
1.588000e+01	3.362636e+06
1.593100e+01	3.375933e+06
1.598000e+01	3.370610e+06
1.603100e+01	3.364626e+06
1.608100e+01	3.363470e+06
1.613200e+01	3.371329e+06
1.618000e+01	3.380111e+06
1.623100e+01	3.377064e+06
1.628000e+01	3.385278e+06
1.633100e+01	3.381514e+06
1.638100e+01	3.349206e+06
1.643100e+01	3.233318e+06
1.648100e+01	3.279084e+06
1.653100e+01	3.338712e+06
1.658100e+01	3.338233e+06
1.663100e+01	3.344736e+06
1.668100e+01	3.339314e+06
1.673600e+01	3.372343e+06
1.678100e+01	3.361507e+06
1.683100e+01	3.393658e+06
1.688100e+01	3.378065e+06
1.693200e+01	3.390980e+06
1.698200e+01	3.377022e+06
1.703200e+01	3.352876e+06
1.708700e+01	3.376959e+06
1.713300e+01	3.394208e+06
1.718300e+01	3.388159e+06
1.723200e+01	3.378115e+06
1.728400e+01	3.357176e+06
