Elapsed Time (Seconds)	Summed Intensity (Pixel Intensity)
0.000000e+00	2.803472e+06
5.000000e-02	2.816639e+06
1.030000e-01	2.808027e+06
1.510000e-01	2.815888e+06
2.010000e-01	2.815620e+06
2.520000e-01	2.819173e+06
3.010000e-01	2.807542e+06
3.510000e-01	2.805462e+06
4.020000e-01	2.801067e+06
4.520000e-01	2.819814e+06
5.050000e-01	2.810012e+06
5.520000e-01	2.821607e+06
6.010000e-01	2.803094e+06
6.520000e-01	2.809738e+06
7.010000e-01	2.802113e+06
7.590000e-01	2.806320e+06
8.020000e-01	2.810410e+06
8.550000e-01	2.809527e+06
9.020000e-01	2.805504e+06
9.520000e-01	2.800243e+06
1.002000e+00	2.796636e+06
1.053000e+00	2.810995e+06
1.103000e+00	2.818361e+06
1.153000e+00	2.806456e+06
1.203000e+00	2.802845e+06
1.253000e+00	2.800571e+06
1.303000e+00	2.811310e+06
1.353000e+00	2.812381e+06
1.403000e+00	2.816238e+06
1.454000e+00	2.809399e+06
1.504000e+00	2.802612e+06
1.554000e+00	2.806793e+06
1.603000e+00	2.811285e+06
1.654000e+00	2.811681e+06
1.704000e+00	2.814850e+06
1.757000e+00	2.808557e+06
1.804000e+00	2.804055e+06
1.855000e+00	2.806925e+06
1.904000e+00	2.812572e+06
1.955000e+00	2.804580e+06
2.004000e+00	2.810837e+06
2.054000e+00	2.812892e+06
2.104000e+00	2.800931e+06
2.155000e+00	2.806321e+06
2.205000e+00	2.784187e+06
2.255000e+00	2.806005e+06
2.305000e+00	2.806137e+06
2.355000e+00	2.807755e+06
2.406000e+00	2.796945e+06
2.456000e+00	2.792040e+06
2.505000e+00	2.806121e+06
2.555000e+00	2.815797e+06
2.606000e+00	2.801278e+06
2.656000e+00	2.798956e+06
2.706000e+00	2.774285e+06
2.755000e+00	2.745615e+06
2.806000e+00	2.762040e+06
2.856000e+00	2.783675e+06
2.910000e+00	2.788080e+06
2.960000e+00	2.785479e+06
3.006000e+00	2.793086e+06
3.057000e+00	2.782763e+06
3.106000e+00	2.802820e+06
3.156000e+00	2.797364e+06
3.207000e+00	2.792382e+06
3.256000e+00	2.796646e+06
3.307000e+00	2.778436e+06
3.357000e+00	2.790742e+06
3.407000e+00	2.783046e+06
3.458000e+00	2.784024e+06
3.507000e+00	2.799807e+06
3.558000e+00	2.784798e+06
3.607000e+00	2.786221e+06
3.657000e+00	2.790576e+06
3.707000e+00	2.779441e+06
3.760000e+00	2.753669e+06
3.808000e+00	2.761793e+06
3.858000e+00	2.773752e+06
3.908000e+00	2.775218e+06
3.958000e+00	2.780828e+06
4.008000e+00	2.778990e+06
4.058000e+00	2.795264e+06
4.109000e+00	2.784554e+06
4.159000e+00	2.777787e+06
4.208000e+00	2.785843e+06
4.258000e+00	2.791957e+06
4.308000e+00	2.794794e+06
4.359000e+00	2.795969e+06
4.409000e+00	2.786496e+06
4.459000e+00	2.784750e+06
4.509000e+00	2.786443e+06
4.559000e+00	2.785068e+06
4.609000e+00	2.780204e+06
4.659000e+00	2.775596e+06
4.709000e+00	2.775144e+06
4.760000e+00	2.726167e+06
4.809000e+00	2.752548e+06
4.859000e+00	2.762770e+06
4.909000e+00	2.794132e+06
4.960000e+00	2.781531e+06
5.010000e+00	2.792071e+06
5.060000e+00	2.776972e+06
5.110000e+00	2.781399e+06
5.160000e+00	2.792607e+06
5.211000e+00	2.779734e+06
5.261000e+00	2.789449e+06
5.311000e+00	2.784905e+06
5.361000e+00	2.775987e+06
5.410000e+00	2.785517e+06
5.460000e+00	2.789423e+06
5.511000e+00	2.788873e+06
5.561000e+00	2.797756e+06
5.612000e+00	2.777925e+06
5.661000e+00	2.786346e+06
5.711000e+00	2.766784e+06
5.762000e+00	2.745312e+06
5.812000e+00	2.754434e+06
5.862000e+00	2.775000e+06
5.912000e+00	2.780501e+06
5.962000e+00	2.779562e+06
6.012000e+00	2.781884e+06
6.062000e+00	2.783465e+06
6.112000e+00	2.785844e+06
6.162000e+00	2.810083e+06
6.212000e+00	2.783536e+06
6.263000e+00	2.790377e+06
6.312000e+00	2.792759e+06
6.362000e+00	2.789027e+06
6.412000e+00	2.792154e+06
6.463000e+00	2.777219e+06
6.515000e+00	2.792227e+06
6.563000e+00	2.776738e+06
6.613000e+00	2.794496e+06
6.663000e+00	2.793167e+06
6.713000e+00	2.770081e+06
6.764000e+00	2.747437e+06
6.814000e+00	2.764328e+06
6.863000e+00	2.767037e+06
6.913000e+00	2.788274e+06
6.963000e+00	2.775968e+06
7.013000e+00	2.793552e+06
7.064000e+00	2.776793e+06
7.114000e+00	2.789181e+06
7.165000e+00	2.780236e+06
7.214000e+00	2.784774e+06
7.264000e+00	2.788532e+06
7.314000e+00	2.798861e+06
7.365000e+00	2.780905e+06
7.415000e+00	2.784713e+06
7.465000e+00	2.778747e+06
7.514000e+00	2.789129e+06
7.565000e+00	2.789911e+06
7.615000e+00	2.782980e+06
7.665000e+00	2.789369e+06
7.715000e+00	2.763668e+06
7.765000e+00	2.731911e+06
7.816000e+00	2.760803e+06
7.865000e+00	2.781785e+06
7.916000e+00	2.784185e+06
7.966000e+00	2.778200e+06
8.016000e+00	2.779964e+06
8.066000e+00	2.772748e+06
8.116000e+00	2.786716e+06
8.166000e+00	2.783327e+06
8.216000e+00	2.772515e+06
8.266000e+00	2.787877e+06
8.316000e+00	2.791052e+06
8.366000e+00	2.777948e+06
8.416000e+00	2.791812e+06
8.467000e+00	2.789268e+06
8.517000e+00	2.796719e+06
8.568000e+00	2.790402e+06
8.617000e+00	2.787695e+06
8.667000e+00	2.775419e+06
8.717000e+00	2.767571e+06
8.767000e+00	2.751544e+06
8.818000e+00	2.755457e+06
8.867000e+00	2.784888e+06
8.917000e+00	2.786883e+06
8.967000e+00	2.791442e+06
9.017000e+00	2.786949e+06
9.068000e+00	2.795622e+06
9.118000e+00	2.791888e+06
9.168000e+00	2.797621e+06
9.218000e+00	2.790712e+06
9.268000e+00	2.789143e+06
9.318000e+00	2.786243e+06
9.368000e+00	2.786240e+06
9.418000e+00	2.785899e+06
9.469000e+00	2.791593e+06
9.519000e+00	2.793522e+06
9.568000e+00	2.790293e+06
9.618000e+00	2.801714e+06
9.668000e+00	2.797539e+06
9.719000e+00	2.786536e+06
9.769000e+00	2.748037e+06
9.819000e+00	2.776895e+06
9.870000e+00	2.786211e+06
9.920000e+00	2.802969e+06
9.969000e+00	2.797938e+06
1.002000e+01	2.793484e+06
1.007000e+01	2.793680e+06
1.011900e+01	2.800843e+06
1.017100e+01	2.804611e+06
1.022000e+01	2.815836e+06
1.027000e+01	2.800254e+06
1.032100e+01	2.816203e+06
1.037100e+01	2.804975e+06
1.042000e+01	2.811434e+06
1.047000e+01	2.802120e+06
1.052000e+01	2.810849e+06
1.057000e+01	2.809219e+06
1.062000e+01	2.800697e+06
1.067100e+01	2.802178e+06
1.072100e+01	2.779395e+06
1.077100e+01	2.759698e+06
1.082100e+01	2.777860e+06
1.087100e+01	2.805256e+06
1.092100e+01	2.802148e+06
1.097200e+01	2.805828e+06
1.102200e+01	2.798121e+06
1.107100e+01	2.809150e+06
1.112200e+01	2.808499e+06
1.117200e+01	2.813439e+06
1.122100e+01	2.801128e+06
1.127100e+01	2.803737e+06
1.132100e+01	2.805062e+06
1.137200e+01	2.813134e+06
1.142200e+01	2.809150e+06
1.147300e+01	2.822396e+06
1.152300e+01	2.815176e+06
1.157200e+01	2.808803e+06
1.162200e+01	2.816514e+06
1.167300e+01	2.804540e+06
1.172300e+01	2.791155e+06
1.177300e+01	2.755481e+06
1.182200e+01	2.779159e+06
1.187300e+01	2.795290e+06
1.192300e+01	2.804355e+06
1.197300e+01	2.795812e+06
1.202400e+01	2.815289e+06
1.207300e+01	2.809666e+06
1.212300e+01	2.816485e+06
1.217400e+01	2.809874e+06
1.222400e+01	2.805118e+06
1.227400e+01	2.812475e+06
1.232300e+01	2.818573e+06
1.237400e+01	2.816502e+06
1.242400e+01	2.807103e+06
1.247400e+01	2.815825e+06
1.252400e+01	2.809082e+06
1.257400e+01	2.816773e+06
1.263100e+01	2.819053e+06
1.267400e+01	2.821256e+06
1.272500e+01	2.786705e+06
1.277500e+01	2.768898e+06
1.282400e+01	2.769881e+06
1.287400e+01	2.801656e+06
1.292400e+01	2.810619e+06
1.297500e+01	2.809043e+06
1.302500e+01	2.795791e+06
1.307500e+01	2.812448e+06
1.312500e+01	2.806448e+06
1.317600e+01	2.819242e+06
1.322500e+01	2.819048e+06
1.327600e+01	2.812756e+06
1.332600e+01	2.817367e+06
1.337600e+01	2.816167e+06
1.342600e+01	2.815438e+06
1.347600e+01	2.816422e+06
1.352600e+01	2.820285e+06
1.357600e+01	2.822347e+06
1.362600e+01	2.822294e+06
1.367600e+01	2.816422e+06
1.372600e+01	2.783740e+06
1.377700e+01	2.768228e+06
1.382700e+01	2.786565e+06
1.387700e+01	2.798531e+06
1.392600e+01	2.809692e+06
1.397700e+01	2.804157e+06
1.402600e+01	2.808764e+06
1.407700e+01	2.808170e+06
1.412700e+01	2.811689e+06
1.417700e+01	2.815193e+06
1.422700e+01	2.796921e+06
1.427800e+01	2.809316e+06
1.432800e+01	2.805145e+06
1.437700e+01	2.823703e+06
1.442700e+01	2.824893e+06
1.447800e+01	2.824547e+06
1.452700e+01	2.808516e+06
1.457800e+01	2.818441e+06
1.462800e+01	2.811289e+06
1.467800e+01	2.825326e+06
1.472800e+01	2.778451e+06
1.477800e+01	2.775231e+06
1.483800e+01	2.783310e+06
1.487900e+01	2.796212e+06
1.492900e+01	2.808579e+06
1.497800e+01	2.806609e+06
1.502900e+01	2.824473e+06
1.507800e+01	2.813567e+06
1.512900e+01	2.815035e+06
