Elapsed Time (Seconds)	Centroid Row (Pixels)
7.665000e+00	1.220389e+02
7.715000e+00	1.227488e+02
7.765000e+00	1.221315e+02
7.816000e+00	1.218745e+02
7.865000e+00	1.218908e+02
7.916000e+00	1.218999e+02
7.966000e+00	1.219663e+02
8.016000e+00	1.219766e+02
8.066000e+00	1.220223e+02
8.116000e+00	1.220180e+02
8.166000e+00	1.220345e+02
8.216000e+00	1.220155e+02
8.266000e+00	1.220490e+02
8.316000e+00	1.220447e+02
8.366000e+00	1.220143e+02
8.416000e+00	1.220444e+02
8.467000e+00	1.220284e+02
8.517000e+00	1.220389e+02
8.568000e+00	1.220146e+02
8.617000e+00	1.220301e+02
8.667000e+00	1.220406e+02
8.717000e+00	1.227945e+02
8.767000e+00	1.220585e+02
8.818000e+00	1.218910e+02
8.867000e+00	1.218945e+02
8.917000e+00	1.219345e+02
8.967000e+00	1.219341e+02
9.017000e+00	1.220059e+02
9.068000e+00	1.220295e+02
9.118000e+00	1.220369e+02
9.168000e+00	1.220449e+02
9.218000e+00	1.220401e+02
9.268000e+00	1.220326e+02
9.318000e+00	1.220416e+02
9.368000e+00	1.220324e+02
9.418000e+00	1.220578e+02
9.469000e+00	1.220477e+02
9.519000e+00	1.220513e+02
9.568000e+00	1.220439e+02
9.618000e+00	1.220351e+02
9.668000e+00	1.220327e+02
9.719000e+00	1.228394e+02
9.769000e+00	1.220207e+02
9.819000e+00	1.218814e+02
9.870000e+00	1.218941e+02
9.920000e+00	1.219150e+02
9.969000e+00	1.219821e+02
1.002000e+01	1.219940e+02
1.007000e+01	1.220218e+02
1.011900e+01	1.220508e+02
1.017100e+01	1.220400e+02
1.022000e+01	1.220720e+02
1.027000e+01	1.220458e+02
1.032100e+01	1.220529e+02
1.037100e+01	1.220402e+02
1.042000e+01	1.220649e+02
1.047000e+01	1.220546e+02
1.052000e+01	1.220446e+02
1.057000e+01	1.220207e+02
1.062000e+01	1.220426e+02
1.067100e+01	1.220407e+02
1.072100e+01	1.229229e+02
1.077100e+01	1.220061e+02
1.082100e+01	1.219215e+02
1.087100e+01	1.218917e+02
1.092100e+01	1.219369e+02
1.097200e+01	1.219874e+02
1.102200e+01	1.220224e+02
1.107100e+01	1.220454e+02
1.112200e+01	1.220681e+02
1.117200e+01	1.220640e+02
1.122100e+01	1.220471e+02
1.127100e+01	1.220802e+02
1.132100e+01	1.220427e+02
1.137200e+01	1.220758e+02
1.142200e+01	1.220485e+02
1.147300e+01	1.220707e+02
1.152300e+01	1.220527e+02
1.157200e+01	1.220734e+02
1.162200e+01	1.220452e+02
1.167300e+01	1.220586e+02
1.172300e+01	1.229853e+02
1.177300e+01	1.220338e+02
1.182200e+01	1.218899e+02
1.187300e+01	1.219193e+02
1.192300e+01	1.219276e+02
1.197300e+01	1.219611e+02
1.202400e+01	1.220289e+02
1.207300e+01	1.220193e+02
1.212300e+01	1.220759e+02
1.217400e+01	1.220529e+02
1.222400e+01	1.220607e+02
1.227400e+01	1.220688e+02
1.232300e+01	1.220812e+02
1.237400e+01	1.220386e+02
1.242400e+01	1.221034e+02
1.247400e+01	1.220619e+02
1.252400e+01	1.220819e+02
1.257400e+01	1.220421e+02
1.263100e+01	1.220606e+02
1.267400e+01	1.220467e+02
1.272500e+01	1.230543e+02
1.277500e+01	1.219864e+02
1.282400e+01	1.219026e+02
1.287400e+01	1.219204e+02
1.292400e+01	1.219253e+02
1.297500e+01	1.219891e+02
1.302500e+01	1.220188e+02
1.307500e+01	1.220622e+02
1.312500e+01	1.220412e+02
1.317600e+01	1.220704e+02
1.322500e+01	1.220612e+02
1.327600e+01	1.220833e+02
1.332600e+01	1.220812e+02
1.337600e+01	1.220952e+02
1.342600e+01	1.220548e+02
1.347600e+01	1.221038e+02
1.352600e+01	1.220704e+02
1.357600e+01	1.220847e+02
1.362600e+01	1.220734e+02
1.367600e+01	1.220697e+02
1.372600e+01	1.231009e+02
1.377700e+01	1.220224e+02
1.382700e+01	1.219405e+02
1.387700e+01	1.219404e+02
1.392600e+01	1.219560e+02
1.397700e+01	1.219585e+02
1.402600e+01	1.220414e+02
1.407700e+01	1.220520e+02
1.412700e+01	1.220852e+02
1.417700e+01	1.220699e+02
1.422700e+01	1.221093e+02
1.427800e+01	1.220695e+02
1.432800e+01	1.221167e+02
1.437700e+01	1.220889e+02
1.442700e+01	1.221176e+02
1.447800e+01	1.221115e+02
1.452700e+01	1.220915e+02
1.457800e+01	1.221004e+02
1.462800e+01	1.220970e+02
1.467800e+01	1.221091e+02
1.472800e+01	1.230781e+02
1.477800e+01	1.219695e+02
1.483800e+01	1.219306e+02
1.487900e+01	1.219498e+02
1.492900e+01	1.219500e+02
1.497800e+01	1.220100e+02
1.502900e+01	1.220403e+02
1.507800e+01	1.221010e+02
1.512900e+01	1.220662e+02
1.517900e+01	1.220962e+02
1.523200e+01	1.220820e+02
1.528000e+01	1.221144e+02
1.532900e+01	1.220883e+02
1.538000e+01	1.220933e+02
1.543000e+01	1.221033e+02
1.548000e+01	1.220958e+02
1.553000e+01	1.220961e+02
1.558000e+01	1.220899e+02
1.563000e+01	1.220908e+02
1.568000e+01	1.220780e+02
1.573000e+01	1.231100e+02
1.578000e+01	1.219687e+02
1.583000e+01	1.219438e+02
1.588000e+01	1.219358e+02
1.593000e+01	1.219667e+02
1.598000e+01	1.219827e+02
1.603000e+01	1.220423e+02
1.608100e+01	1.220619e+02
1.613000e+01	1.220912e+02
1.618100e+01	1.220648e+02
1.623100e+01	1.221310e+02
1.628100e+01	1.221088e+02
1.633100e+01	1.220969e+02
1.638100e+01	1.220934e+02
1.643100e+01	1.221009e+02
1.648100e+01	1.221114e+02
1.653100e+01	1.220638e+02
1.658200e+01	1.221027e+02
1.663100e+01	1.220695e+02
1.668200e+01	1.221063e+02
1.673200e+01	1.230606e+02
1.678200e+01	1.219678e+02
1.683200e+01	1.219326e+02
1.688200e+01	1.219848e+02
1.693200e+01	1.219547e+02
1.698300e+01	1.220225e+02
1.703400e+01	1.220525e+02
1.708300e+01	1.220715e+02
1.713300e+01	1.220841e+02
1.718200e+01	1.220907e+02
1.723300e+01	1.220832e+02
1.728300e+01	1.221082e+02
1.733300e+01	1.221043e+02
1.738300e+01	1.220803e+02
1.743300e+01	1.221039e+02
1.748300e+01	1.220664e+02
1.753300e+01	1.221191e+02
1.758300e+01	1.220686e+02
1.763300e+01	1.221022e+02
1.768400e+01	1.220823e+02
1.773400e+01	1.231042e+02
1.778300e+01	1.219362e+02
1.783400e+01	1.219447e+02
1.788500e+01	1.219250e+02
1.793400e+01	1.219758e+02
1.798500e+01	1.220029e+02
1.803400e+01	1.220617e+02
1.808500e+01	1.220624e+02
1.813400e+01	1.220853e+02
1.818400e+01	1.220754e+02
1.823400e+01	1.220912e+02
1.828500e+01	1.221142e+02
1.833400e+01	1.220679e+02
1.838500e+01	1.221031e+02
1.843500e+01	1.220718e+02
1.848500e+01	1.220867e+02
1.853500e+01	1.220779e+02
1.858500e+01	1.220803e+02
1.863600e+01	1.220797e+02
1.868800e+01	1.220776e+02
1.873600e+01	1.229997e+02
1.878600e+01	1.219391e+02
1.883600e+01	1.219064e+02
1.888600e+01	1.219458e+02
1.893500e+01	1.219631e+02
1.898600e+01	1.220088e+02
1.903700e+01	1.220560e+02
1.908600e+01	1.220577e+02
1.913600e+01	1.220969e+02
1.918700e+01	1.220659e+02
1.923600e+01	1.220850e+02
1.928700e+01	1.220791e+02
1.933600e+01	1.220681e+02
1.938600e+01	1.220599e+02
1.943700e+01	1.220991e+02
1.948700e+01	1.220774e+02
1.953700e+01	1.220801e+02
1.958700e+01	1.220597e+02
1.963700e+01	1.220768e+02
1.968700e+01	1.220681e+02
1.973800e+01	1.229506e+02
1.978800e+01	1.219034e+02
1.983800e+01	1.219148e+02
1.988800e+01	1.219151e+02
1.993800e+01	1.219491e+02
1.998800e+01	1.220217e+02
2.003800e+01	1.220306e+02
2.009000e+01	1.220717e+02
2.013800e+01	1.220490e+02
2.018900e+01	1.220864e+02
2.023900e+01	1.220612e+02
2.028900e+01	1.220880e+02
2.033800e+01	1.220461e+02
2.038900e+01	1.220752e+02
2.043900e+01	1.220476e+02
2.048900e+01	1.220688e+02
2.053800e+01	1.220405e+02
2.058900e+01	1.220676e+02
2.063900e+01	1.220608e+02
2.069000e+01	1.220410e+02
2.073900e+01	1.229409e+02
2.079000e+01	1.218924e+02
2.083900e+01	1.219126e+02
2.089000e+01	1.218786e+02
2.095200e+01	1.219448e+02
2.099000e+01	1.219862e+02
2.104000e+01	1.220643e+02
2.109100e+01	1.220269e+02
2.114100e+01	1.220642e+02
2.119000e+01	1.220425e+02
2.124100e+01	1.220629e+02
2.129100e+01	1.220389e+02
2.134100e+01	1.220526e+02
2.139100e+01	1.220375e+02
2.144100e+01	1.220606e+02
2.149100e+01	1.220424e+02
2.154100e+01	1.220542e+02
2.159100e+01	1.220461e+02
2.164400e+01	1.220485e+02
2.169100e+01	1.220699e+02
2.174200e+01	1.228891e+02
2.179100e+01	1.219045e+02
2.184200e+01	1.218783e+02
2.189100e+01	1.219206e+02
2.194200e+01	1.219645e+02
2.199100e+01	1.220219e+02
2.204200e+01	1.219934e+02
2.209100e+01	1.220603e+02
2.214200e+01	1.220330e+02
2.219200e+01	1.220510e+02
2.224200e+01	1.220261e+02
2.229200e+01	1.220654e+02
2.234300e+01	1.220425e+02
2.239300e+01	1.220581e+02
2.244200e+01	1.220397e+02
2.249200e+01	1.220675e+02
2.254300e+01	1.220320e+02
2.259300e+01	1.220351e+02
2.264300e+01	1.220421e+02
2.269300e+01	1.220389e+02
2.274300e+01	1.228762e+02
2.279400e+01	1.218768e+02
2.284400e+01	1.218699e+02
2.289300e+01	1.218671e+02
2.294300e+01	1.219534e+02
2.299400e+01	1.219624e+02
2.304400e+01	1.220244e+02
2.309400e+01	1.220214e+02
2.314400e+01	1.220370e+02
2.319400e+01	1.220340e+02
2.324400e+01	1.220396e+02
2.329400e+01	1.220372e+02
2.334500e+01	1.220320e+02
2.339400e+01	1.220362e+02
2.344400e+01	1.220327e+02
2.349400e+01	1.220218e+02
2.354400e+01	1.220169e+02
2.359400e+01	1.220294e+02
2.364600e+01	1.220338e+02
2.369500e+01	1.220456e+02
2.374500e+01	1.228959e+02
2.379500e+01	1.218800e+02
2.384600e+01	1.218788e+02
2.389500e+01	1.218836e+02
2.394500e+01	1.219116e+02
2.399500e+01	1.219697e+02
2.404500e+01	1.220061e+02
2.409600e+01	1.219975e+02
2.414700e+01	1.220133e+02
2.419600e+01	1.220338e+02
2.424600e+01	1.220188e+02
2.429600e+01	1.220248e+02
2.434600e+01	1.220302e+02
2.439600e+01	1.220170e+02
2.444600e+01	1.220314e+02
2.449700e+01	1.220228e+02
2.454600e+01	1.220314e+02
2.459700e+01	1.219982e+02
2.464700e+01	1.220441e+02
2.469700e+01	1.220520e+02
2.474700e+01	1.228416e+02
2.479600e+01	1.218692e+02
2.484700e+01	1.218832e+02
2.489700e+01	1.218835e+02
2.494700e+01	1.219248e+02
2.499700e+01	1.219731e+02
2.504700e+01	1.219973e+02
2.509700e+01	1.220295e+02
2.514700e+01	1.220049e+02
2.519800e+01	1.220202e+02
2.524700e+01	1.220032e+02
2.529800e+01	1.220302e+02
2.534800e+01	1.220143e+02
2.539800e+01	1.220282e+02
2.544800e+01	1.220057e+02
2.549800e+01	1.220278e+02
2.554800e+01	1.220023e+02
2.560000e+01	1.220251e+02
2.564800e+01	1.220159e+02
2.569900e+01	1.221593e+02
2.574900e+01	1.227031e+02
2.579900e+01	1.218546e+02
2.585000e+01	1.218534e+02
2.589900e+01	1.218648e+02
2.594900e+01	1.219144e+02
2.599900e+01	1.219585e+02
2.604900e+01	1.219884e+02
2.609900e+01	1.220021e+02
2.614900e+01	1.220024e+02
2.620000e+01	1.219958e+02
2.625000e+01	1.220095e+02
2.630000e+01	1.219984e+02
2.635000e+01	1.220069e+02
2.640000e+01	1.219976e+02
2.645000e+01	1.220107e+02
2.650000e+01	1.220109e+02
2.655000e+01	1.220086e+02
2.660000e+01	1.219944e+02
2.665100e+01	1.220038e+02
2.670100e+01	1.221982e+02
2.675100e+01	1.226408e+02
2.680100e+01	1.218375e+02
2.685100e+01	1.218426e+02
2.690100e+01	1.218811e+02
2.695100e+01	1.219124e+02
2.700000e+01	1.219447e+02
2.705100e+01	1.219663e+02
2.710100e+01	1.220127e+02
2.715100e+01	1.219926e+02
2.720200e+01	1.219999e+02
2.725200e+01	1.219758e+02
2.730200e+01	1.220020e+02
2.735200e+01	1.219615e+02
2.740200e+01	1.220052e+02
2.745300e+01	1.219926e+02
2.750200e+01	1.220054e+02
2.755300e+01	1.219888e+02
2.760300e+01	1.220075e+02
2.765200e+01	1.219771e+02
2.770200e+01	1.222765e+02
2.775200e+01	1.225317e+02
2.780200e+01	1.218335e+02
2.785300e+01	1.218665e+02
2.790400e+01	1.218570e+02
2.795300e+01	1.219307e+02
2.800300e+01	1.219471e+02
2.805300e+01	1.219755e+02
2.810300e+01	1.219816e+02
2.815300e+01	1.219983e+02
2.820400e+01	1.219804e+02
2.825300e+01	1.220135e+02
2.830400e+01	1.219927e+02
2.835300e+01	1.220178e+02
2.840400e+01	1.219991e+02
2.845400e+01	1.220019e+02
2.850300e+01	1.219875e+02
2.855400e+01	1.219930e+02
2.860400e+01	1.219937e+02
2.865400e+01	1.219970e+02
2.870500e+01	1.223538e+02
2.875500e+01	1.225258e+02
2.880400e+01	1.218646e+02
2.885400e+01	1.218443e+02
2.890500e+01	1.218670e+02
2.895400e+01	1.219005e+02
2.900500e+01	1.219521e+02
2.905500e+01	1.219636e+02
2.911200e+01	1.220068e+02
2.915400e+01	1.219729e+02
2.920500e+01	1.219990e+02
2.925600e+01	1.219928e+02
2.930500e+01	1.220100e+02
2.935600e+01	1.219967e+02
2.940600e+01	1.220245e+02
2.945600e+01	1.220207e+02
2.950600e+01	1.220040e+02
2.955600e+01	1.220268e+02
2.960600e+01	1.219938e+02
2.965600e+01	1.220360e+02
2.970600e+01	1.224013e+02
2.975700e+01	1.224891e+02
2.980700e+01	1.218433e+02
2.985700e+01	1.218994e+02
2.990700e+01	1.218606e+02
2.995600e+01	1.219424e+02
3.000700e+01	1.219342e+02
3.005700e+01	1.219958e+02
3.010600e+01	1.219977e+02
3.015700e+01	1.220138e+02
3.020700e+01	1.219997e+02
3.025700e+01	1.220035e+02
3.030700e+01	1.220334e+02
3.035700e+01	1.220048e+02
3.040700e+01	1.220314e+02
3.045800e+01	1.219856e+02
3.050800e+01	1.220087e+02
3.055700e+01	1.219818e+02
3.060700e+01	1.220056e+02
3.065800e+01	1.219928e+02
3.070800e+01	1.225132e+02
3.075900e+01	1.224124e+02
3.080800e+01	1.218637e+02
3.085900e+01	1.218714e+02
3.091000e+01	1.218757e+02
3.095900e+01	1.218885e+02
3.100800e+01	1.219550e+02
3.105900e+01	1.219848e+02
3.110900e+01	1.219868e+02
3.115800e+01	1.220150e+02
3.120900e+01	1.219946e+02
3.125900e+01	1.220096e+02
3.130900e+01	1.220069e+02
3.135900e+01	1.220313e+02
3.140900e+01	1.219871e+02
3.145900e+01	1.220143e+02
3.150900e+01	1.219930e+02
3.155900e+01	1.220231e+02
3.161000e+01	1.219866e+02
3.165900e+01	1.220355e+02
3.171000e+01	1.225253e+02
3.176100e+01	1.223906e+02
3.181000e+01	1.218467e+02
3.186000e+01	1.218773e+02
3.191100e+01	1.218700e+02
3.196000e+01	1.219330e+02
3.201000e+01	1.219498e+02
3.206000e+01	1.219909e+02
3.211100e+01	1.220085e+02
3.216100e+01	1.219999e+02
3.221100e+01	1.220060e+02
3.226200e+01	1.220128e+02
3.231100e+01	1.220269e+02
3.236100e+01	1.220076e+02
3.241100e+01	1.220191e+02
3.246100e+01	1.220171e+02
3.251200e+01	1.220205e+02
3.256200e+01	1.219982e+02
3.261200e+01	1.220234e+02
3.266200e+01	1.220020e+02
3.271200e+01	1.226114e+02
3.276300e+01	1.222982e+02
3.281200e+01	1.218875e+02
3.286200e+01	1.218622e+02
3.291200e+01	1.218776e+02
3.296200e+01	1.219171e+02
3.301500e+01	1.219400e+02
3.306300e+01	1.219914e+02
3.311300e+01	1.220218e+02
3.316300e+01	1.220218e+02
3.321200e+01	1.220178e+02
3.326300e+01	1.220350e+02
3.331300e+01	1.220060e+02
3.336300e+01	1.220108e+02
3.341300e+01	1.220028e+02
3.346300e+01	1.220233e+02
3.351600e+01	1.219909e+02
3.356400e+01	1.220173e+02
3.361400e+01	1.220028e+02
3.366300e+01	1.220044e+02
3.371400e+01	1.226356e+02
3.376400e+01	1.221984e+02
3.381400e+01	1.218599e+02
3.386400e+01	1.218215e+02
3.391400e+01	1.218718e+02
3.396400e+01	1.218955e+02
3.401400e+01	1.219593e+02
3.406400e+01	1.219839e+02
3.411500e+01	1.220110e+02
3.416500e+01	1.220031e+02
3.421400e+01	1.220206e+02
3.426500e+01	1.219974e+02
3.431400e+01	1.220238e+02
3.437800e+01	1.220229e+02
3.441500e+01	1.220243e+02
3.446500e+01	1.220009e+02
3.451500e+01	1.219978e+02
3.456500e+01	1.220000e+02
3.461500e+01	1.219794e+02
3.466500e+01	1.220206e+02
3.471500e+01	1.226773e+02
3.476600e+01	1.221870e+02
3.481500e+01	1.218652e+02
3.486600e+01	1.218696e+02
3.491600e+01	1.218636e+02
3.496600e+01	1.219134e+02
3.501600e+01	1.219520e+02
3.506600e+01	1.219809e+02
3.511600e+01	1.219871e+02
3.516700e+01	1.219971e+02
3.521700e+01	1.219905e+02
3.526600e+01	1.220079e+02
3.531600e+01	1.219791e+02
3.536700e+01	1.220028e+02
3.541700e+01	1.219931e+02
3.546700e+01	1.219699e+02
3.551700e+01	1.220223e+02
3.556700e+01	1.219992e+02
3.561700e+01	1.220204e+02
3.566800e+01	1.219621e+02
3.571700e+01	1.227088e+02
3.576700e+01	1.220814e+02
3.581700e+01	1.218354e+02
3.586800e+01	1.218179e+02
3.591800e+01	1.218674e+02
3.596800e+01	1.219007e+02
3.601800e+01	1.219483e+02
3.606800e+01	1.219505e+02
3.611900e+01	1.219854e+02
3.616800e+01	1.219797e+02
3.621800e+01	1.219921e+02
3.626800e+01	1.219831e+02
3.631900e+01	1.219772e+02
3.636800e+01	1.220106e+02
3.641800e+01	1.219731e+02
3.646800e+01	1.220167e+02
3.651900e+01	1.219777e+02
3.656900e+01	1.219849e+02
3.661900e+01	1.219799e+02
3.666900e+01	1.219909e+02
3.671900e+01	1.227414e+02
3.677000e+01	1.220355e+02
3.682000e+01	1.218079e+02
3.687000e+01	1.218544e+02
3.692000e+01	1.218327e+02
3.697200e+01	1.218993e+02
3.702000e+01	1.219378e+02
3.707000e+01	1.219671e+02
3.712000e+01	1.219682e+02
3.717000e+01	1.219710e+02
3.722000e+01	1.219964e+02
3.727000e+01	1.219847e+02
3.732000e+01	1.219830e+02
3.737100e+01	1.219783e+02
3.742100e+01	1.219663e+02
3.747100e+01	1.219674e+02
3.752100e+01	1.219626e+02
3.757100e+01	1.219643e+02
3.762100e+01	1.219732e+02
3.767200e+01	1.219882e+02
3.772100e+01	1.227341e+02
3.777200e+01	1.218924e+02
3.782100e+01	1.218057e+02
3.787100e+01	1.218096e+02
3.792100e+01	1.218435e+02
3.797200e+01	1.218981e+02
3.802200e+01	1.219289e+02
3.807200e+01	1.219556e+02
3.812200e+01	1.219668e+02
3.817200e+01	1.219635e+02
3.822200e+01	1.219513e+02
3.827200e+01	1.219822e+02
3.832200e+01	1.219506e+02
3.837200e+01	1.219651e+02
3.842300e+01	1.219615e+02
3.847200e+01	1.219712e+02
3.852300e+01	1.219523e+02
3.857200e+01	1.219864e+02
3.862300e+01	1.219626e+02
3.867300e+01	1.219596e+02
3.872300e+01	1.227406e+02
3.877300e+01	1.218837e+02
3.882300e+01	1.217920e+02
3.887400e+01	1.218150e+02
3.892300e+01	1.218513e+02
3.897400e+01	1.219033e+02
3.902400e+01	1.219286e+02
3.907300e+01	1.219379e+02
3.912400e+01	1.219419e+02
3.917400e+01	1.219370e+02
3.922400e+01	1.219599e+02
3.927400e+01	1.219212e+02
3.932400e+01	1.219486e+02
3.937400e+01	1.219284e+02
3.942400e+01	1.219375e+02
3.947400e+01	1.219302e+02
3.952400e+01	1.219391e+02
3.957400e+01	1.219398e+02
3.962500e+01	1.219521e+02
3.967400e+01	1.219172e+02
3.972500e+01	1.227310e+02
3.977500e+01	1.218265e+02
3.982500e+01	1.217853e+02
3.987500e+01	1.217931e+02
3.992600e+01	1.218335e+02
3.997600e+01	1.218708e+02
4.002600e+01	1.218889e+02
4.007700e+01	1.219482e+02
4.012600e+01	1.219232e+02
4.017600e+01	1.219580e+02
4.022600e+01	1.219098e+02
4.027600e+01	1.219352e+02
4.032600e+01	1.219177e+02
4.037600e+01	1.219411e+02
4.042700e+01	1.219148e+02
4.047600e+01	1.219303e+02
4.052600e+01	1.219292e+02
4.057700e+01	1.219191e+02
4.062600e+01	1.219116e+02
4.067700e+01	1.219211e+02
4.072600e+01	1.227507e+02
4.077700e+01	1.217755e+02
4.082600e+01	1.218052e+02
4.087700e+01	1.217880e+02
4.092700e+01	1.218160e+02
4.097700e+01	1.218662e+02
4.102700e+01	1.219115e+02
4.107800e+01	1.219048e+02
4.112800e+01	1.219404e+02
4.117700e+01	1.219041e+02
4.122700e+01	1.219344e+02
4.127800e+01	1.219171e+02
4.132800e+01	1.219133e+02
4.137800e+01	1.219201e+02
4.142900e+01	1.219379e+02
4.147800e+01	1.219214e+02
4.152800e+01	1.219190e+02
4.157900e+01	1.219102e+02
4.162900e+01	1.219010e+02
4.167800e+01	1.219039e+02
4.172800e+01	1.226803e+02
4.177900e+01	1.217884e+02
4.182900e+01	1.217554e+02
4.187900e+01	1.217859e+02
4.192900e+01	1.218070e+02
4.197900e+01	1.218764e+02
4.202900e+01	1.218992e+02
4.208000e+01	1.219152e+02
4.213000e+01	1.219043e+02
4.217900e+01	1.219307e+02
4.222900e+01	1.218916e+02
4.228000e+01	1.219042e+02
4.233000e+01	1.219130e+02
4.238000e+01	1.218996e+02
4.243100e+01	1.219090e+02
4.248100e+01	1.218867e+02
4.253100e+01	1.219067e+02
4.258000e+01	1.219095e+02
4.263000e+01	1.219098e+02
4.268000e+01	1.218805e+02
4.273000e+01	1.227159e+02
4.278000e+01	1.217300e+02
4.283000e+01	1.217355e+02
4.288100e+01	1.217523e+02
4.293100e+01	1.217940e+02
4.298100e+01	1.218288e+02
4.303100e+01	1.218724e+02
4.308100e+01	1.218574e+02
4.313100e+01	1.219029e+02
4.318200e+01	1.218839e+02
4.323200e+01	1.218826e+02
4.328200e+01	1.218988e+02
4.333100e+01	1.219014e+02
4.338200e+01	1.218957e+02
4.343200e+01	1.218723e+02
4.348200e+01	1.218949e+02
4.353200e+01	1.218748e+02
4.358200e+01	1.218892e+02
