Elapsed Time (Seconds)	Summed Intensity (Pixel Intensity)
0.000000e+00	1.555752e+06
5.000000e-02	1.558745e+06
1.010000e-01	1.550270e+06
1.510000e-01	1.559242e+06
2.000000e-01	1.547772e+06
2.500000e-01	1.560878e+06
3.010000e-01	1.551615e+06
3.510000e-01	1.564093e+06
4.020000e-01	1.548875e+06
4.510000e-01	1.557432e+06
5.020000e-01	1.542103e+06
5.510000e-01	1.549772e+06
6.010000e-01	1.553343e+06
6.510000e-01	1.560287e+06
7.020000e-01	1.556271e+06
7.520000e-01	1.558508e+06
8.020000e-01	1.550775e+06
8.540000e-01	1.561002e+06
9.020000e-01	1.562294e+06
9.530000e-01	1.558939e+06
1.002000e+00	1.560901e+06
1.052000e+00	1.546772e+06
1.102000e+00	1.561402e+06
1.153000e+00	1.555963e+06
1.203000e+00	1.566436e+06
1.252000e+00	1.556485e+06
1.303000e+00	1.555865e+06
1.352000e+00	1.552619e+06
1.403000e+00	1.559078e+06
1.453000e+00	1.557732e+06
1.503000e+00	1.564388e+06
1.553000e+00	1.556834e+06
1.604000e+00	1.563446e+06
1.653000e+00	1.549361e+06
1.703000e+00	1.555033e+06
1.753000e+00	1.558636e+06
1.803000e+00	1.556092e+06
1.854000e+00	1.560555e+06
1.904000e+00	1.552965e+06
1.954000e+00	1.558370e+06
2.004000e+00	1.557778e+06
2.054000e+00	1.560233e+06
2.104000e+00	1.560907e+06
2.154000e+00	1.563815e+06
2.213000e+00	1.552860e+06
2.255000e+00	1.562230e+06
2.305000e+00	1.555456e+06
2.355000e+00	1.574991e+06
2.405000e+00	1.556345e+06
2.455000e+00	1.559111e+06
2.505000e+00	1.560055e+06
2.555000e+00	1.564082e+06
2.605000e+00	1.564109e+06
2.655000e+00	1.559490e+06
2.706000e+00	1.563478e+06
2.756000e+00	1.560941e+06
2.805000e+00	1.560403e+06
2.856000e+00	1.554115e+06
2.905000e+00	1.555593e+06
2.956000e+00	1.563392e+06
3.006000e+00	1.564962e+06
3.056000e+00	1.553665e+06
3.106000e+00	1.559680e+06
3.156000e+00	1.560443e+06
3.206000e+00	1.569615e+06
3.257000e+00	1.560005e+06
3.309000e+00	1.565276e+06
3.356000e+00	1.558511e+06
3.407000e+00	1.556828e+06
3.457000e+00	1.558790e+06
3.507000e+00	1.520565e+06
3.557000e+00	1.525227e+06
3.607000e+00	1.532045e+06
3.657000e+00	1.530748e+06
3.707000e+00	1.533681e+06
3.757000e+00	1.543718e+06
3.807000e+00	1.551577e+06
3.857000e+00	1.550985e+06
3.908000e+00	1.549845e+06
3.958000e+00	1.548588e+06
4.008000e+00	1.549438e+06
4.058000e+00	1.554046e+06
4.108000e+00	1.549244e+06
4.158000e+00	1.557546e+06
4.209000e+00	1.553812e+06
4.258000e+00	1.554718e+06
4.309000e+00	1.558819e+06
4.358000e+00	1.560368e+06
4.408000e+00	1.563804e+06
4.459000e+00	1.559010e+06
4.509000e+00	1.517891e+06
4.559000e+00	1.517180e+06
4.609000e+00	1.528213e+06
4.659000e+00	1.531622e+06
4.709000e+00	1.534778e+06
4.760000e+00	1.532259e+06
4.809000e+00	1.547353e+06
4.860000e+00	1.542250e+06
4.910000e+00	1.558671e+06
4.960000e+00	1.551731e+06
5.010000e+00	1.563253e+06
5.059000e+00	1.556944e+06
5.110000e+00	1.546280e+06
5.166000e+00	1.561516e+06
5.210000e+00	1.562799e+06
5.260000e+00	1.555972e+06
5.311000e+00	1.553274e+06
5.361000e+00	1.558956e+06
5.411000e+00	1.557391e+06
5.460000e+00	1.561832e+06
5.515000e+00	1.507716e+06
5.561000e+00	1.527074e+06
5.611000e+00	1.526536e+06
5.661000e+00	1.539147e+06
5.711000e+00	1.526006e+06
5.761000e+00	1.551137e+06
5.811000e+00	1.544464e+06
5.861000e+00	1.553472e+06
5.912000e+00	1.545406e+06
5.961000e+00	1.546476e+06
6.012000e+00	1.547700e+06
6.062000e+00	1.555753e+06
6.112000e+00	1.560048e+06
6.162000e+00	1.560870e+06
6.212000e+00	1.557980e+06
6.262000e+00	1.558773e+06
6.313000e+00	1.560011e+06
6.362000e+00	1.557237e+06
6.412000e+00	1.567976e+06
6.462000e+00	1.555813e+06
6.512000e+00	1.505835e+06
6.562000e+00	1.512366e+06
6.613000e+00	1.532947e+06
6.663000e+00	1.526130e+06
6.714000e+00	1.540628e+06
6.763000e+00	1.541939e+06
6.813000e+00	1.545747e+06
6.863000e+00	1.542842e+06
6.914000e+00	1.554107e+06
6.964000e+00	1.554437e+06
7.013000e+00	1.560711e+06
7.063000e+00	1.551953e+06
7.113000e+00	1.553655e+06
7.164000e+00	1.558433e+06
7.213000e+00	1.559979e+06
7.264000e+00	1.567452e+06
7.314000e+00	1.554980e+06
7.364000e+00	1.566695e+06
7.414000e+00	1.548181e+06
7.464000e+00	1.569551e+06
7.514000e+00	1.511875e+06
7.564000e+00	1.529544e+06
7.614000e+00	1.525463e+06
7.665000e+00	1.529153e+06
7.715000e+00	1.532544e+06
7.765000e+00	1.549793e+06
7.815000e+00	1.546929e+06
7.865000e+00	1.556062e+06
7.915000e+00	1.556878e+06
7.966000e+00	1.551759e+06
8.015000e+00	1.557730e+06
8.065000e+00	1.557128e+06
8.115000e+00	1.567312e+06
8.166000e+00	1.560595e+06
8.216000e+00	1.559706e+06
8.266000e+00	1.550550e+06
8.316000e+00	1.569836e+06
8.366000e+00	1.563046e+06
8.416000e+00	1.574453e+06
8.466000e+00	1.567366e+06
8.516000e+00	1.515332e+06
8.566000e+00	1.518339e+06
8.618000e+00	1.538230e+06
8.667000e+00	1.537934e+06
8.717000e+00	1.550286e+06
8.767000e+00	1.548144e+06
8.817000e+00	1.543408e+06
8.867000e+00	1.542378e+06
8.917000e+00	1.552270e+06
8.967000e+00	1.564461e+06
9.019000e+00	1.558006e+06
9.067000e+00	1.563738e+06
9.117000e+00	1.554923e+06
9.168000e+00	1.570743e+06
9.217000e+00	1.559356e+06
9.268000e+00	1.571784e+06
9.320000e+00	1.558389e+06
9.368000e+00	1.571626e+06
9.417000e+00	1.558559e+06
9.468000e+00	1.564492e+06
9.518000e+00	1.511460e+06
9.568000e+00	1.531422e+06
9.618000e+00	1.535707e+06
9.668000e+00	1.536140e+06
9.719000e+00	1.543261e+06
9.769000e+00	1.547537e+06
9.818000e+00	1.551896e+06
9.868000e+00	1.556192e+06
9.919000e+00	1.570071e+06
9.969000e+00	1.555217e+06
1.001900e+01	1.562769e+06
1.006900e+01	1.544210e+06
1.011900e+01	1.563950e+06
1.017000e+01	1.568188e+06
1.022000e+01	1.571628e+06
1.027000e+01	1.558311e+06
1.032000e+01	1.561345e+06
1.037000e+01	1.569422e+06
1.042000e+01	1.574859e+06
1.047000e+01	1.572344e+06
1.052000e+01	1.511829e+06
1.057100e+01	1.518886e+06
1.062100e+01	1.535435e+06
1.067000e+01	1.537346e+06
1.072000e+01	1.540843e+06
1.077100e+01	1.559239e+06
1.082100e+01	1.545710e+06
1.087000e+01	1.560077e+06
1.092000e+01	1.549558e+06
1.097100e+01	1.568283e+06
1.102200e+01	1.565402e+06
1.107100e+01	1.569808e+06
1.112100e+01	1.564458e+06
1.117100e+01	1.570678e+06
1.122200e+01	1.559058e+06
1.127200e+01	1.565453e+06
1.132100e+01	1.561815e+06
1.137100e+01	1.570110e+06
1.142100e+01	1.567436e+06
1.147100e+01	1.564447e+06
1.152100e+01	1.512597e+06
1.157200e+01	1.523735e+06
1.162200e+01	1.545483e+06
1.167200e+01	1.531444e+06
1.172900e+01	1.548654e+06
1.177300e+01	1.548804e+06
1.182300e+01	1.562634e+06
1.187200e+01	1.549493e+06
1.192300e+01	1.564584e+06
1.197300e+01	1.553620e+06
1.202300e+01	1.566785e+06
1.207400e+01	1.557502e+06
1.212400e+01	1.566828e+06
1.217300e+01	1.562363e+06
1.222300e+01	1.570732e+06
1.227300e+01	1.565854e+06
1.232400e+01	1.562887e+06
1.237300e+01	1.573167e+06
1.242300e+01	1.568431e+06
1.247300e+01	1.556863e+06
1.252300e+01	1.515763e+06
1.257400e+01	1.529777e+06
1.262400e+01	1.529958e+06
1.267400e+01	1.545815e+06
1.272700e+01	1.541704e+06
